Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
,,,,,,,,,,,,
Data:,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
374,980,1,1,1,1,0,1,0,1,0,0, 
375,980,1,1,1,1,0,1,0,1,0,0, 
376,981,1,1,1,1,0,1,0,1,0,1, 
377,981,1,1,1,1,0,1,0,1,0,1, 
378,981,1,1,1,1,0,1,0,1,0,1, 
379,981,1,1,1,1,0,1,0,1,0,1, 
380,981,1,1,1,1,0,1,0,1,0,1, 
381,982,1,1,1,1,0,1,0,1,1,0, 
382,982,1,1,1,1,0,1,0,1,1,0, 
383,982,1,1,1,1,0,1,0,1,1,0, 
384,982,1,1,1,1,0,1,0,1,1,0, 
385,982,1,1,1,1,0,1,0,1,1,0, 
386,983,1,1,1,1,0,1,0,1,1,1, 
387,983,1,1,1,1,0,1,0,1,1,1, 
388,983,1,1,1,1,0,1,0,1,1,1, 
389,983,1,1,1,1,0,1,0,1,1,1, 
390,983,1,1,1,1,0,1,0,1,1,1, 
391,984,1,1,1,1,0,1,1,0,0,0, 
392,984,1,1,1,1,0,1,1,0,0,0, 
393,984,1,1,1,1,0,1,1,0,0,0, 
394,984,1,1,1,1,0,1,1,0,0,0, 
395,984,1,1,1,1,0,1,1,0,0,0, 
396,985,1,1,1,1,0,1,1,0,0,1, 
397,985,1,1,1,1,0,1,1,0,0,1, 
398,985,1,1,1,1,0,1,1,0,0,1, 
399,985,1,1,1,1,0,1,1,0,0,1, 
400,986,1,1,1,1,0,1,1,0,1,0, 
401,986,1,1,1,1,0,1,1,0,1,0, 
402,986,1,1,1,1,0,1,1,0,1,0, 
403,986,1,1,1,1,0,1,1,0,1,0, 
404,986,1,1,1,1,0,1,1,0,1,0, 
405,987,1,1,1,1,0,1,1,0,1,1, 
406,987,1,1,1,1,0,1,1,0,1,1, 
407,987,1,1,1,1,0,1,1,0,1,1, 
408,987,1,1,1,1,0,1,1,0,1,1, 
409,987,1,1,1,1,0,1,1,0,1,1, 
410,988,1,1,1,1,0,1,1,1,0,0, 
411,988,1,1,1,1,0,1,1,1,0,0, 
412,988,1,1,1,1,0,1,1,1,0,0, 
413,988,1,1,1,1,0,1,1,1,0,0, 
414,988,1,1,1,1,0,1,1,1,0,0, 
415,989,1,1,1,1,0,1,1,1,0,1, 
416,989,1,1,1,1,0,1,1,1,0,1, 
417,989,1,1,1,1,0,1,1,1,0,1, 
418,989,1,1,1,1,0,1,1,1,0,1, 
419,989,1,1,1,1,0,1,1,1,0,1, 
