Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fout1[27..18] =, fout1[27], fout1[26], fout1[25], fout1[24], fout1[23], fout1[22], fout1[21], fout1[20], fout1[19], fout1[18],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Group =, fout20, fout21, fout22, fout23, fout24, fout25, fout26, fout27,  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri[9..0] =, tri[9], tri[8], tri[7], tri[6], tri[5], tri[4], tri[3], tri[2], tri[1], tri[0],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], fout1[27..18], fout1[27], fout1[26], fout1[25], fout1[24], fout1[23], fout1[22], fout1[21], fout1[20], fout1[19], fout1[18], Group, fout20, fout21, fout22, fout23, fout24, fout25, fout26, fout27, tri[9..0], tri[9], tri[8], tri[7], tri[6], tri[5], tri[4], tri[3], tri[2], tri[1], tri[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1921,578,1,0,0,1,0,0,0,0,1,0,24,0,0,0,0,0,1,1,0,0,0,232,1,1,1,0,1,0,0,0,556,1,0,0,0,1,0,1,1,0,0, 
1922,581,1,0,0,1,0,0,0,1,0,1,25,0,0,0,0,0,1,1,0,0,1,24,0,0,0,1,1,0,0,0,556,1,0,0,0,1,0,1,1,0,0, 
1923,581,1,0,0,1,0,0,0,1,0,1,26,0,0,0,0,0,1,1,0,1,0,152,1,0,0,1,1,0,0,0,558,1,0,0,0,1,0,1,1,1,0, 
1924,584,1,0,0,1,0,0,1,0,0,0,27,0,0,0,0,0,1,1,0,1,1,88,0,1,0,1,1,0,0,0,560,1,0,0,0,1,1,0,0,0,0, 
1925,587,1,0,0,1,0,0,1,0,1,1,27,0,0,0,0,0,1,1,0,1,1,216,1,1,0,1,1,0,0,0,562,1,0,0,0,1,1,0,0,1,0, 
1926,590,1,0,0,1,0,0,1,1,1,0,28,0,0,0,0,0,1,1,1,0,0,216,1,1,0,1,1,0,0,0,564,1,0,0,0,1,1,0,1,0,0, 
1927,593,1,0,0,1,0,1,0,0,0,1,29,0,0,0,0,0,1,1,1,0,1,56,0,0,1,1,1,0,0,0,566,1,0,0,0,1,1,0,1,1,0, 
1928,596,1,0,0,1,0,1,0,1,0,0,30,0,0,0,0,0,1,1,1,1,0,184,1,0,1,1,1,0,0,0,566,1,0,0,0,1,1,0,1,1,0, 
1929,596,1,0,0,1,0,1,0,1,0,0,31,0,0,0,0,0,1,1,1,1,1,120,0,1,1,1,1,0,0,0,568,1,0,0,0,1,1,1,0,0,0, 
1930,599,1,0,0,1,0,1,0,1,1,1,32,0,0,0,0,1,0,0,0,0,0,248,1,1,1,1,1,0,0,0,570,1,0,0,0,1,1,1,0,1,0, 
1931,602,1,0,0,1,0,1,1,0,1,0,32,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,572,1,0,0,0,1,1,1,1,0,0, 
1932,605,1,0,0,1,0,1,1,1,0,1,33,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,574,1,0,0,0,1,1,1,1,1,0, 
1933,609,1,0,0,1,1,0,0,0,0,1,34,0,0,0,0,1,0,0,0,1,0,132,1,0,0,0,0,1,0,0,576,1,0,0,1,0,0,0,0,0,0, 
1934,612,1,0,0,1,1,0,0,1,0,0,35,0,0,0,0,1,0,0,0,1,1,68,0,1,0,0,0,1,0,0,576,1,0,0,1,0,0,0,0,0,0, 
1935,612,1,0,0,1,1,0,0,1,0,0,36,0,0,0,0,1,0,0,1,0,0,196,1,1,0,0,0,1,0,0,578,1,0,0,1,0,0,0,0,1,0, 
1936,615,1,0,0,1,1,0,0,1,1,1,36,0,0,0,0,1,0,0,1,0,0,36,0,0,1,0,0,1,0,0,580,1,0,0,1,0,0,0,1,0,0, 
1937,618,1,0,0,1,1,0,1,0,1,0,37,0,0,0,0,1,0,0,1,0,1,36,0,0,1,0,0,1,0,0,582,1,0,0,1,0,0,0,1,1,0, 
1938,621,1,0,0,1,1,0,1,1,0,1,38,0,0,0,0,1,0,0,1,1,0,164,1,0,1,0,0,1,0,0,584,1,0,0,1,0,0,1,0,0,0, 
1939,624,1,0,0,1,1,1,0,0,0,0,39,0,0,0,0,1,0,0,1,1,1,100,0,1,1,0,0,1,0,0,584,1,0,0,1,0,0,1,0,0,0, 
1940,624,1,0,0,1,1,1,0,0,0,0,40,0,0,0,0,1,0,1,0,0,0,228,1,1,1,0,0,1,0,0,586,1,0,0,1,0,0,1,0,1,0, 
1941,627,1,0,0,1,1,1,0,0,1,1,41,0,0,0,0,1,0,1,0,0,1,20,0,0,0,1,0,1,0,0,588,1,0,0,1,0,0,1,1,0,0, 
1942,630,1,0,0,1,1,1,0,1,1,0,41,0,0,0,0,1,0,1,0,0,1,148,1,0,0,1,0,1,0,0,590,1,0,0,1,0,0,1,1,1,0, 
1943,633,1,0,0,1,1,1,1,0,0,1,42,0,0,0,0,1,0,1,0,1,0,148,1,0,0,1,0,1,0,0,592,1,0,0,1,0,1,0,0,0,0, 
1944,636,1,0,0,1,1,1,1,1,0,0,43,0,0,0,0,1,0,1,0,1,1,84,0,1,0,1,0,1,0,0,594,1,0,0,1,0,1,0,0,1,0, 
1945,639,1,0,0,1,1,1,1,1,1,1,44,0,0,0,0,1,0,1,1,0,0,212,1,1,0,1,0,1,0,0,594,1,0,0,1,0,1,0,0,1,0, 
1946,639,1,0,0,1,1,1,1,1,1,1,45,0,0,0,0,1,0,1,1,0,1,52,0,0,1,1,0,1,0,0,596,1,0,0,1,0,1,0,1,0,0, 
1947,642,1,0,1,0,0,0,0,0,1,0,45,0,0,0,0,1,0,1,1,0,1,180,1,0,1,1,0,1,0,0,598,1,0,0,1,0,1,0,1,1,0, 
1948,645,1,0,1,0,0,0,0,1,0,1,46,0,0,0,0,1,0,1,1,1,0,180,1,0,1,1,0,1,0,0,600,1,0,0,1,0,1,1,0,0,0, 
1949,648,1,0,1,0,0,0,1,0,0,0,47,0,0,0,0,1,0,1,1,1,1,116,0,1,1,1,0,1,0,0,602,1,0,0,1,0,1,1,0,1,0, 
1950,651,1,0,1,0,0,0,1,0,1,1,48,0,0,0,0,1,1,0,0,0,0,244,1,1,1,1,0,1,0,0,602,1,0,0,1,0,1,1,0,1,0, 
1951,651,1,0,1,0,0,0,1,0,1,1,49,0,0,0,0,1,1,0,0,0,1,12,0,0,0,0,1,1,0,0,604,1,0,0,1,0,1,1,1,0,0, 
1952,654,1,0,1,0,0,0,1,1,1,0,50,0,0,0,0,1,1,0,0,1,0,140,1,0,0,0,1,1,0,0,606,1,0,0,1,0,1,1,1,1,0, 
1953,657,1,0,1,0,0,1,0,0,0,1,50,0,0,0,0,1,1,0,0,1,0,76,0,1,0,0,1,1,0,0,608,1,0,0,1,1,0,0,0,0,0, 
1954,660,1,0,1,0,0,1,0,1,0,0,51,0,0,0,0,1,1,0,0,1,1,76,0,1,0,0,1,1,0,0,610,1,0,0,1,1,0,0,0,1,0, 
1955,663,1,0,1,0,0,1,0,1,1,1,52,0,0,0,0,1,1,0,1,0,0,204,1,1,0,0,1,1,0,0,612,1,0,0,1,1,0,0,1,0,0, 
1956,666,1,0,1,0,0,1,1,0,1,0,53,0,0,0,0,1,1,0,1,0,1,44,0,0,1,0,1,1,0,0,612,1,0,0,1,1,0,0,1,0,0, 
1957,666,1,0,1,0,0,1,1,0,1,0,54,0,0,0,0,1,1,0,1,1,0,172,1,0,1,0,1,1,0,0,614,1,0,0,1,1,0,0,1,1,0, 
1958,669,1,0,1,0,0,1,1,1,0,1,54,0,0,0,0,1,1,0,1,1,0,108,0,1,1,0,1,1,0,0,616,1,0,0,1,1,0,1,0,0,0, 
1959,672,1,0,1,0,1,0,0,0,0,0,55,0,0,0,0,1,1,0,1,1,1,108,0,1,1,0,1,1,0,0,618,1,0,0,1,1,0,1,0,1,0, 
1960,675,1,0,1,0,1,0,0,0,1,1,56,0,0,0,0,1,1,1,0,0,0,236,1,1,1,0,1,1,0,0,620,1,0,0,1,1,0,1,1,0,0, 
1961,678,1,0,1,0,1,0,0,1,1,0,57,0,0,0,0,1,1,1,0,0,1,28,0,0,0,1,1,1,0,0,620,1,0,0,1,1,0,1,1,0,0, 
1962,678,1,0,1,0,1,0,0,1,1,0,58,0,0,0,0,1,1,1,0,1,0,156,1,0,0,1,1,1,0,0,622,1,0,0,1,1,0,1,1,1,0, 
1963,681,1,0,1,0,1,0,1,0,0,1,59,0,0,0,0,1,1,1,0,1,1,92,0,1,0,1,1,1,0,0,624,1,0,0,1,1,1,0,0,0,0, 
1964,684,1,0,1,0,1,0,1,1,0,0,59,0,0,0,0,1,1,1,0,1,1,220,1,1,0,1,1,1,0,0,626,1,0,0,1,1,1,0,0,1,0, 
1965,687,1,0,1,0,1,0,1,1,1,1,60,0,0,0,0,1,1,1,1,0,0,220,1,1,0,1,1,1,0,0,628,1,0,0,1,1,1,0,1,0,0, 
1966,690,1,0,1,0,1,1,0,0,1,0,61,0,0,0,0,1,1,1,1,0,1,60,0,0,1,1,1,1,0,0,630,1,0,0,1,1,1,0,1,1,0, 
1967,693,1,0,1,0,1,1,0,1,0,1,62,0,0,0,0,1,1,1,1,1,0,188,1,0,1,1,1,1,0,0,630,1,0,0,1,1,1,0,1,1,0, 
1968,693,1,0,1,0,1,1,0,1,0,1,63,0,0,0,0,1,1,1,1,1,1,124,0,1,1,1,1,1,0,0,632,1,0,0,1,1,1,1,0,0,0, 
1969,696,1,0,1,0,1,1,1,0,0,0,63,0,0,0,0,1,1,1,1,1,1,252,1,1,1,1,1,1,0,0,634,1,0,0,1,1,1,1,0,1,0, 
1970,699,1,0,1,0,1,1,1,0,1,1,64,0,0,0,1,0,0,0,0,0,0,252,1,1,1,1,1,1,0,0,636,1,0,0,1,1,1,1,1,0,0, 
1971,702,1,0,1,0,1,1,1,1,1,0,65,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,638,1,0,0,1,1,1,1,1,1,0, 
1972,705,1,0,1,1,0,0,0,0,0,1,66,0,0,0,1,0,0,0,0,1,0,130,1,0,0,0,0,0,1,0,638,1,0,0,1,1,1,1,1,1,0, 
1973,705,1,0,1,1,0,0,0,0,0,1,67,0,0,0,1,0,0,0,0,1,1,66,0,1,0,0,0,0,1,0,640,1,0,1,0,0,0,0,0,0,0, 
1974,707,1,0,1,1,0,0,0,0,1,1,68,0,0,0,1,0,0,0,1,0,0,194,1,1,0,0,0,0,1,0,642,1,0,1,0,0,0,0,0,1,0, 
1975,710,1,0,1,1,0,0,0,1,1,0,68,0,0,0,1,0,0,0,1,0,0,34,0,0,1,0,0,0,1,0,644,1,0,1,0,0,0,0,1,0,0, 
1976,713,1,0,1,1,0,0,1,0,0,1,69,0,0,0,1,0,0,0,1,0,1,34,0,0,1,0,0,0,1,0,646,1,0,1,0,0,0,0,1,1,0, 
1977,716,1,0,1,1,0,0,1,1,0,0,70,0,0,0,1,0,0,0,1,1,0,162,1,0,1,0,0,0,1,0,648,1,0,1,0,0,0,1,0,0,0, 
1978,719,1,0,1,1,0,0,1,1,1,1,71,0,0,0,1,0,0,0,1,1,1,98,0,1,1,0,0,0,1,0,648,1,0,1,0,0,0,1,0,0,0, 
1979,719,1,0,1,1,0,0,1,1,1,1,72,0,0,0,1,0,0,1,0,0,0,226,1,1,1,0,0,0,1,0,650,1,0,1,0,0,0,1,0,1,0, 
1980,722,1,0,1,1,0,1,0,0,1,0,72,0,0,0,1,0,0,1,0,0,0,18,0,0,0,1,0,0,1,0,652,1,0,1,0,0,0,1,1,0,0, 
1981,725,1,0,1,1,0,1,0,1,0,1,73,0,0,0,1,0,0,1,0,0,1,18,0,0,0,1,0,0,1,0,654,1,0,1,0,0,0,1,1,1,0, 
1982,728,1,0,1,1,0,1,1,0,0,0,74,0,0,0,1,0,0,1,0,1,0,146,1,0,0,1,0,0,1,0,656,1,0,1,0,0,1,0,0,0,0, 
1983,730,1,0,1,1,0,1,1,0,1,0,75,0,0,0,1,0,0,1,0,1,1,82,0,1,0,1,0,0,1,0,656,1,0,1,0,0,1,0,0,0,0, 
1984,730,1,0,1,1,0,1,1,0,1,0,76,0,0,0,1,0,0,1,1,0,0,210,1,1,0,1,0,0,1,0,658,1,0,1,0,0,1,0,0,1,0, 
1985,733,1,0,1,1,0,1,1,1,0,1,77,0,0,0,1,0,0,1,1,0,1,50,0,0,1,1,0,0,1,0,660,1,0,1,0,0,1,0,1,0,0, 
1986,736,1,0,1,1,1,0,0,0,0,0,77,0,0,0,1,0,0,1,1,0,1,178,1,0,1,1,0,0,1,0,662,1,0,1,0,0,1,0,1,1,0, 
1987,739,1,0,1,1,1,0,0,0,1,1,78,0,0,0,1,0,0,1,1,1,0,178,1,0,1,1,0,0,1,0,664,1,0,1,0,0,1,1,0,0,0, 
1988,742,1,0,1,1,1,0,0,1,1,0,79,0,0,0,1,0,0,1,1,1,1,114,0,1,1,1,0,0,1,0,666,1,0,1,0,0,1,1,0,1,0, 
1989,744,1,0,1,1,1,0,1,0,0,0,80,0,0,0,1,0,1,0,0,0,0,242,1,1,1,1,0,0,1,0,666,1,0,1,0,0,1,1,0,1,0, 
1990,744,1,0,1,1,1,0,1,0,0,0,81,0,0,0,1,0,1,0,0,0,1,10,0,0,0,0,1,0,1,0,668,1,0,1,0,0,1,1,1,0,0, 
1991,747,1,0,1,1,1,0,1,0,1,1,81,0,0,0,1,0,1,0,0,0,1,138,1,0,0,0,1,0,1,0,670,1,0,1,0,0,1,1,1,1,0, 
1992,750,1,0,1,1,1,0,1,1,1,0,82,0,0,0,1,0,1,0,0,1,0,138,1,0,0,0,1,0,1,0,672,1,0,1,0,1,0,0,0,0,0, 
1993,753,1,0,1,1,1,1,0,0,0,1,83,0,0,0,1,0,1,0,0,1,1,74,0,1,0,0,1,0,1,0,674,1,0,1,0,1,0,0,0,1,0, 
1994,756,1,0,1,1,1,1,0,1,0,0,84,0,0,0,1,0,1,0,1,0,0,202,1,1,0,0,1,0,1,0,674,1,0,1,0,1,0,0,0,1,0, 
1995,756,1,0,1,1,1,1,0,1,0,0,85,0,0,0,1,0,1,0,1,0,1,42,0,0,1,0,1,0,1,0,676,1,0,1,0,1,0,0,1,0,0, 
1996,758,1,0,1,1,1,1,0,1,1,0,86,0,0,0,1,0,1,0,1,1,0,170,1,0,1,0,1,0,1,0,678,1,0,1,0,1,0,0,1,1,0, 
1997,761,1,0,1,1,1,1,1,0,0,1,86,0,0,0,1,0,1,0,1,1,0,106,0,1,1,0,1,0,1,0,680,1,0,1,0,1,0,1,0,0,0, 
1998,764,1,0,1,1,1,1,1,1,0,0,87,0,0,0,1,0,1,0,1,1,1,106,0,1,1,0,1,0,1,0,682,1,0,1,0,1,0,1,0,1,0, 
1999,766,1,0,1,1,1,1,1,1,1,0,88,0,0,0,1,0,1,1,0,0,0,234,1,1,1,0,1,0,1,0,684,1,0,1,0,1,0,1,1,0,0, 
2000,769,1,1,0,0,0,0,0,0,0,1,89,0,0,0,1,0,1,1,0,0,1,26,0,0,0,1,1,0,1,0,684,1,0,1,0,1,0,1,1,0,0, 
2001,769,1,1,0,0,0,0,0,0,0,1,90,0,0,0,1,0,1,1,0,1,0,154,1,0,0,1,1,0,1,0,686,1,0,1,0,1,0,1,1,1,0, 
2002,772,1,1,0,0,0,0,0,1,0,0,90,0,0,0,1,0,1,1,0,1,0,90,0,1,0,1,1,0,1,0,688,1,0,1,0,1,1,0,0,0,0, 
2003,775,1,1,0,0,0,0,0,1,1,1,91,0,0,0,1,0,1,1,0,1,1,90,0,1,0,1,1,0,1,0,690,1,0,1,0,1,1,0,0,1,0, 
2004,777,1,1,0,0,0,0,1,0,0,1,92,0,0,0,1,0,1,1,1,0,0,218,1,1,0,1,1,0,1,0,692,1,0,1,0,1,1,0,1,0,0, 
2005,780,1,1,0,0,0,0,1,1,0,0,93,0,0,0,1,0,1,1,1,0,1,58,0,0,1,1,1,0,1,0,692,1,0,1,0,1,1,0,1,0,0, 
2006,780,1,1,0,0,0,0,1,1,0,0,94,0,0,0,1,0,1,1,1,1,0,186,1,0,1,1,1,0,1,0,694,1,0,1,0,1,1,0,1,1,0, 
2007,783,1,1,0,0,0,0,1,1,1,1,95,0,0,0,1,0,1,1,1,1,1,122,0,1,1,1,1,0,1,0,696,1,0,1,0,1,1,1,0,0,0, 
2008,785,1,1,0,0,0,1,0,0,0,1,95,0,0,0,1,0,1,1,1,1,1,250,1,1,1,1,1,0,1,0,698,1,0,1,0,1,1,1,0,1,0, 
2009,788,1,1,0,0,0,1,0,1,0,0,96,0,0,0,1,1,0,0,0,0,0,250,1,1,1,1,1,0,1,0,700,1,0,1,0,1,1,1,1,0,0, 
2010,791,1,1,0,0,0,1,0,1,1,1,97,0,0,0,1,1,0,0,0,0,1,6,0,0,0,0,0,1,1,0,702,1,0,1,0,1,1,1,1,1,0, 
2011,793,1,1,0,0,0,1,1,0,0,1,98,0,0,0,1,1,0,0,0,1,0,134,1,0,0,0,0,1,1,0,702,1,0,1,0,1,1,1,1,1,0, 
2012,793,1,1,0,0,0,1,1,0,0,1,99,0,0,0,1,1,0,0,0,1,1,70,0,1,0,0,0,1,1,0,704,1,0,1,1,0,0,0,0,0,0, 
2013,796,1,1,0,0,0,1,1,1,0,0,100,0,0,0,1,1,0,0,1,0,0,198,1,1,0,0,0,1,1,0,706,1,0,1,1,0,0,0,0,1,0, 
2014,798,1,1,0,0,0,1,1,1,1,0,100,0,0,0,1,1,0,0,1,0,0,38,0,0,1,0,0,1,1,0,708,1,0,1,1,0,0,0,1,0,0, 
2015,801,1,1,0,0,1,0,0,0,0,1,101,0,0,0,1,1,0,0,1,0,1,38,0,0,1,0,0,1,1,0,710,1,0,1,1,0,0,0,1,1,0, 
2016,804,1,1,0,0,1,0,0,1,0,0,102,0,0,0,1,1,0,0,1,1,0,166,1,0,1,0,0,1,1,0,712,1,0,1,1,0,0,1,0,0,0, 
2017,806,1,1,0,0,1,0,0,1,1,0,103,0,0,0,1,1,0,0,1,1,1,102,0,1,1,0,0,1,1,0,712,1,0,1,1,0,0,1,0,0,0, 
2018,806,1,1,0,0,1,0,0,1,1,0,104,0,0,0,1,1,0,1,0,0,0,230,1,1,1,0,0,1,1,0,714,1,0,1,1,0,0,1,0,1,0, 
2019,809,1,1,0,0,1,0,1,0,0,1,104,0,0,0,1,1,0,1,0,0,0,22,0,0,0,1,0,1,1,0,716,1,0,1,1,0,0,1,1,0,0, 
2020,811,1,1,0,0,1,0,1,0,1,1,105,0,0,0,1,1,0,1,0,0,1,22,0,0,0,1,0,1,1,0,718,1,0,1,1,0,0,1,1,1,0, 
2021,814,1,1,0,0,1,0,1,1,1,0,106,0,0,0,1,1,0,1,0,1,0,150,1,0,0,1,0,1,1,0,720,1,0,1,1,0,1,0,0,0,0, 
2022,816,1,1,0,0,1,1,0,0,0,0,107,0,0,0,1,1,0,1,0,1,1,86,0,1,0,1,0,1,1,0,720,1,0,1,1,0,1,0,0,0,0, 
2023,816,1,1,0,0,1,1,0,0,0,0,108,0,0,0,1,1,0,1,1,0,0,214,1,1,0,1,0,1,1,0,722,1,0,1,1,0,1,0,0,1,0, 
2024,819,1,1,0,0,1,1,0,0,1,1,109,0,0,0,1,1,0,1,1,0,1,54,0,0,1,1,0,1,1,0,724,1,0,1,1,0,1,0,1,0,0, 
2025,821,1,1,0,0,1,1,0,1,0,1,109,0,0,0,1,1,0,1,1,0,1,182,1,0,1,1,0,1,1,0,726,1,0,1,1,0,1,0,1,1,0, 
2026,824,1,1,0,0,1,1,1,0,0,0,110,0,0,0,1,1,0,1,1,1,0,182,1,0,1,1,0,1,1,0,728,1,0,1,1,0,1,1,0,0,0, 
2027,826,1,1,0,0,1,1,1,0,1,0,111,0,0,0,1,1,0,1,1,1,1,118,0,1,1,1,0,1,1,0,730,1,0,1,1,0,1,1,0,1,0, 
2028,829,1,1,0,0,1,1,1,1,0,1,112,0,0,0,1,1,1,0,0,0,0,246,1,1,1,1,0,1,1,0,730,1,0,1,1,0,1,1,0,1,0, 
2029,829,1,1,0,0,1,1,1,1,0,1,113,0,0,0,1,1,1,0,0,0,1,14,0,0,0,0,1,1,1,0,732,1,0,1,1,0,1,1,1,0,0, 
