Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fout1[27..18] =, fout1[27], fout1[26], fout1[25], fout1[24], fout1[23], fout1[22], fout1[21], fout1[20], fout1[19], fout1[18],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Group =, fout20, fout21, fout22, fout23, fout24, fout25, fout26, fout27,  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri[9..0] =, tri[9], tri[8], tri[7], tri[6], tri[5], tri[4], tri[3], tri[2], tri[1], tri[0],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], fout1[27..18], fout1[27], fout1[26], fout1[25], fout1[24], fout1[23], fout1[22], fout1[21], fout1[20], fout1[19], fout1[18], Group, fout20, fout21, fout22, fout23, fout24, fout25, fout26, fout27, tri[9..0], tri[9], tri[8], tri[7], tri[6], tri[5], tri[4], tri[3], tri[2], tri[1], tri[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
3267,501,0,1,1,1,1,1,0,1,0,1,501,0,1,1,1,1,1,0,1,0,1,208,1,1,0,1,0,0,0,0,536,1,0,0,0,0,1,1,0,0,0, 
3268,502,0,1,1,1,1,1,0,1,1,0,502,0,1,1,1,1,1,0,1,1,0,80,0,1,0,1,0,0,0,0,534,1,0,0,0,0,1,0,1,1,0, 
3269,502,0,1,1,1,1,1,0,1,1,0,502,0,1,1,1,1,1,0,1,1,0,144,1,0,0,1,0,0,0,0,534,1,0,0,0,0,1,0,1,1,0, 
3270,503,0,1,1,1,1,1,0,1,1,1,503,0,1,1,1,1,1,0,1,1,1,144,1,0,0,1,0,0,0,0,532,1,0,0,0,0,1,0,1,0,0, 
3271,504,0,1,1,1,1,1,1,0,0,0,504,0,1,1,1,1,1,1,0,0,0,16,0,0,0,1,0,0,0,0,530,1,0,0,0,0,1,0,0,1,0, 
3272,504,0,1,1,1,1,1,1,0,0,0,504,0,1,1,1,1,1,1,0,0,0,224,1,1,1,0,0,0,0,0,530,1,0,0,0,0,1,0,0,1,0, 
3273,505,0,1,1,1,1,1,1,0,0,1,505,0,1,1,1,1,1,1,0,0,1,224,1,1,1,0,0,0,0,0,528,1,0,0,0,0,1,0,0,0,0, 
3274,505,0,1,1,1,1,1,1,0,0,1,505,0,1,1,1,1,1,1,0,0,1,96,0,1,1,0,0,0,0,0,526,1,0,0,0,0,0,1,1,1,0, 
3275,506,0,1,1,1,1,1,1,0,1,0,506,0,1,1,1,1,1,1,0,1,0,96,0,1,1,0,0,0,0,0,526,1,0,0,0,0,0,1,1,1,0, 
3276,507,0,1,1,1,1,1,1,0,1,1,507,0,1,1,1,1,1,1,0,1,1,160,1,0,1,0,0,0,0,0,524,1,0,0,0,0,0,1,1,0,0, 
3277,507,0,1,1,1,1,1,1,0,1,1,507,0,1,1,1,1,1,1,0,1,1,32,0,0,1,0,0,0,0,0,524,1,0,0,0,0,0,1,1,0,0, 
3278,508,0,1,1,1,1,1,1,1,0,0,508,0,1,1,1,1,1,1,1,0,0,32,0,0,1,0,0,0,0,0,522,1,0,0,0,0,0,1,0,1,0, 
3279,508,0,1,1,1,1,1,1,1,0,0,508,0,1,1,1,1,1,1,1,0,0,192,1,1,0,0,0,0,0,0,520,1,0,0,0,0,0,1,0,0,0, 
3280,509,0,1,1,1,1,1,1,1,0,1,509,0,1,1,1,1,1,1,1,0,1,192,1,1,0,0,0,0,0,0,520,1,0,0,0,0,0,1,0,0,0, 
3281,510,0,1,1,1,1,1,1,1,1,0,510,0,1,1,1,1,1,1,1,1,0,64,0,1,0,0,0,0,0,0,518,1,0,0,0,0,0,0,1,1,0, 
3282,510,0,1,1,1,1,1,1,1,1,0,510,0,1,1,1,1,1,1,1,1,0,128,1,0,0,0,0,0,0,0,518,1,0,0,0,0,0,0,1,1,0, 
3283,511,0,1,1,1,1,1,1,1,1,1,511,0,1,1,1,1,1,1,1,1,1,128,1,0,0,0,0,0,0,0,516,1,0,0,0,0,0,0,1,0,0, 
3284,512,1,0,0,0,0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,1,0,0,0,0,0,0,0,1,0, 
3285,512,1,0,0,0,0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,1,0,0,0,0,0,0,0,1,0, 
3286,513,1,0,0,0,0,0,0,0,0,1,513,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0, 
3287,513,1,0,0,0,0,0,0,0,0,1,513,1,0,0,0,0,0,0,0,0,1,128,1,0,0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0, 
3288,514,1,0,0,0,0,0,0,0,1,0,514,1,0,0,0,0,0,0,0,1,0,128,1,0,0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0, 
3289,515,1,0,0,0,0,0,0,0,1,1,515,1,0,0,0,0,0,0,0,1,1,64,0,1,0,0,0,0,0,0,514,1,0,0,0,0,0,0,0,1,0, 
3290,515,1,0,0,0,0,0,0,0,1,1,515,1,0,0,0,0,0,0,0,1,1,192,1,1,0,0,0,0,0,0,514,1,0,0,0,0,0,0,0,1,0, 
3291,516,1,0,0,0,0,0,0,1,0,0,516,1,0,0,0,0,0,0,1,0,0,192,1,1,0,0,0,0,0,0,516,1,0,0,0,0,0,0,1,0,0, 
3292,516,1,0,0,0,0,0,0,1,0,0,516,1,0,0,0,0,0,0,1,0,0,32,0,0,1,0,0,0,0,0,518,1,0,0,0,0,0,0,1,1,0, 
3293,517,1,0,0,0,0,0,0,1,0,1,517,1,0,0,0,0,0,0,1,0,1,32,0,0,1,0,0,0,0,0,518,1,0,0,0,0,0,0,1,1,0, 
3294,518,1,0,0,0,0,0,0,1,1,0,518,1,0,0,0,0,0,0,1,1,0,160,1,0,1,0,0,0,0,0,520,1,0,0,0,0,0,1,0,0,0, 
3295,518,1,0,0,0,0,0,0,1,1,0,518,1,0,0,0,0,0,0,1,1,0,96,0,1,1,0,0,0,0,0,520,1,0,0,0,0,0,1,0,0,0, 
3296,519,1,0,0,0,0,0,0,1,1,1,519,1,0,0,0,0,0,0,1,1,1,96,0,1,1,0,0,0,0,0,522,1,0,0,0,0,0,1,0,1,0, 
3297,520,1,0,0,0,0,0,1,0,0,0,520,1,0,0,0,0,0,1,0,0,0,224,1,1,1,0,0,0,0,0,524,1,0,0,0,0,0,1,1,0,0, 
3298,520,1,0,0,0,0,0,1,0,0,0,520,1,0,0,0,0,0,1,0,0,0,16,0,0,0,1,0,0,0,0,524,1,0,0,0,0,0,1,1,0,0, 
3299,521,1,0,0,0,0,0,1,0,0,1,521,1,0,0,0,0,0,1,0,0,1,16,0,0,0,1,0,0,0,0,526,1,0,0,0,0,0,1,1,1,0, 
3300,521,1,0,0,0,0,0,1,0,0,1,521,1,0,0,0,0,0,1,0,0,1,144,1,0,0,1,0,0,0,0,528,1,0,0,0,0,1,0,0,0,0, 
3301,522,1,0,0,0,0,0,1,0,1,0,522,1,0,0,0,0,0,1,0,1,0,144,1,0,0,1,0,0,0,0,528,1,0,0,0,0,1,0,0,0,0, 
3302,523,1,0,0,0,0,0,1,0,1,1,523,1,0,0,0,0,0,1,0,1,1,80,0,1,0,1,0,0,0,0,530,1,0,0,0,0,1,0,0,1,0, 
3303,523,1,0,0,0,0,0,1,0,1,1,523,1,0,0,0,0,0,1,0,1,1,208,1,1,0,1,0,0,0,0,530,1,0,0,0,0,1,0,0,1,0, 
3304,524,1,0,0,0,0,0,1,1,0,0,524,1,0,0,0,0,0,1,1,0,0,208,1,1,0,1,0,0,0,0,532,1,0,0,0,0,1,0,1,0,0, 
3305,524,1,0,0,0,0,0,1,1,0,0,524,1,0,0,0,0,0,1,1,0,0,48,0,0,1,1,0,0,0,0,534,1,0,0,0,0,1,0,1,1,0, 
3306,525,1,0,0,0,0,0,1,1,0,1,525,1,0,0,0,0,0,1,1,0,1,48,0,0,1,1,0,0,0,0,534,1,0,0,0,0,1,0,1,1,0, 
3307,526,1,0,0,0,0,0,1,1,1,0,526,1,0,0,0,0,0,1,1,1,0,176,1,0,1,1,0,0,0,0,536,1,0,0,0,0,1,1,0,0,0, 
3308,526,1,0,0,0,0,0,1,1,1,0,526,1,0,0,0,0,0,1,1,1,0,112,0,1,1,1,0,0,0,0,536,1,0,0,0,0,1,1,0,0,0, 
3309,527,1,0,0,0,0,0,1,1,1,1,527,1,0,0,0,0,0,1,1,1,1,112,0,1,1,1,0,0,0,0,538,1,0,0,0,0,1,1,0,1,0, 
3310,528,1,0,0,0,0,1,0,0,0,0,528,1,0,0,0,0,1,0,0,0,0,240,1,1,1,1,0,0,0,0,540,1,0,0,0,0,1,1,1,0,0, 
3311,528,1,0,0,0,0,1,0,0,0,0,528,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,540,1,0,0,0,0,1,1,1,0,0, 
3312,529,1,0,0,0,0,1,0,0,0,1,529,1,0,0,0,0,1,0,0,0,1,8,0,0,0,0,1,0,0,0,542,1,0,0,0,0,1,1,1,1,0, 
3313,529,1,0,0,0,0,1,0,0,0,1,529,1,0,0,0,0,1,0,0,0,1,136,1,0,0,0,1,0,0,0,544,1,0,0,0,1,0,0,0,0,0, 
3314,530,1,0,0,0,0,1,0,0,1,0,530,1,0,0,0,0,1,0,0,1,0,136,1,0,0,0,1,0,0,0,544,1,0,0,0,1,0,0,0,0,0, 
3315,531,1,0,0,0,0,1,0,0,1,1,531,1,0,0,0,0,1,0,0,1,1,72,0,1,0,0,1,0,0,0,546,1,0,0,0,1,0,0,0,1,0, 
3316,531,1,0,0,0,0,1,0,0,1,1,531,1,0,0,0,0,1,0,0,1,1,200,1,1,0,0,1,0,0,0,546,1,0,0,0,1,0,0,0,1,0, 
3317,532,1,0,0,0,0,1,0,1,0,0,532,1,0,0,0,0,1,0,1,0,0,200,1,1,0,0,1,0,0,0,548,1,0,0,0,1,0,0,1,0,0, 
3318,532,1,0,0,0,0,1,0,1,0,0,532,1,0,0,0,0,1,0,1,0,0,40,0,0,1,0,1,0,0,0,550,1,0,0,0,1,0,0,1,1,0, 
3319,533,1,0,0,0,0,1,0,1,0,1,533,1,0,0,0,0,1,0,1,0,1,40,0,0,1,0,1,0,0,0,550,1,0,0,0,1,0,0,1,1,0, 
3320,534,1,0,0,0,0,1,0,1,1,0,534,1,0,0,0,0,1,0,1,1,0,168,1,0,1,0,1,0,0,0,552,1,0,0,0,1,0,1,0,0,0, 
3321,534,1,0,0,0,0,1,0,1,1,0,534,1,0,0,0,0,1,0,1,1,0,104,0,1,1,0,1,0,0,0,552,1,0,0,0,1,0,1,0,0,0, 
3322,535,1,0,0,0,0,1,0,1,1,1,535,1,0,0,0,0,1,0,1,1,1,104,0,1,1,0,1,0,0,0,554,1,0,0,0,1,0,1,0,1,0, 
3323,536,1,0,0,0,0,1,1,0,0,0,536,1,0,0,0,0,1,1,0,0,0,232,1,1,1,0,1,0,0,0,556,1,0,0,0,1,0,1,1,0,0, 
3324,536,1,0,0,0,0,1,1,0,0,0,536,1,0,0,0,0,1,1,0,0,0,24,0,0,0,1,1,0,0,0,556,1,0,0,0,1,0,1,1,0,0, 
3325,537,1,0,0,0,0,1,1,0,0,1,537,1,0,0,0,0,1,1,0,0,1,24,0,0,0,1,1,0,0,0,558,1,0,0,0,1,0,1,1,1,0, 
3326,537,1,0,0,0,0,1,1,0,0,1,537,1,0,0,0,0,1,1,0,0,1,152,1,0,0,1,1,0,0,0,560,1,0,0,0,1,1,0,0,0,0, 
3327,538,1,0,0,0,0,1,1,0,1,0,538,1,0,0,0,0,1,1,0,1,0,152,1,0,0,1,1,0,0,0,560,1,0,0,0,1,1,0,0,0,0, 
3328,539,1,0,0,0,0,1,1,0,1,1,539,1,0,0,0,0,1,1,0,1,1,88,0,1,0,1,1,0,0,0,562,1,0,0,0,1,1,0,0,1,0, 
3329,539,1,0,0,0,0,1,1,0,1,1,539,1,0,0,0,0,1,1,0,1,1,216,1,1,0,1,1,0,0,0,562,1,0,0,0,1,1,0,0,1,0, 
3330,540,1,0,0,0,0,1,1,1,0,0,540,1,0,0,0,0,1,1,1,0,0,216,1,1,0,1,1,0,0,0,564,1,0,0,0,1,1,0,1,0,0, 
3331,540,1,0,0,0,0,1,1,1,0,0,540,1,0,0,0,0,1,1,1,0,0,56,0,0,1,1,1,0,0,0,566,1,0,0,0,1,1,0,1,1,0, 
3332,541,1,0,0,0,0,1,1,1,0,1,541,1,0,0,0,0,1,1,1,0,1,56,0,0,1,1,1,0,0,0,566,1,0,0,0,1,1,0,1,1,0, 
3333,542,1,0,0,0,0,1,1,1,1,0,542,1,0,0,0,0,1,1,1,1,0,184,1,0,1,1,1,0,0,0,568,1,0,0,0,1,1,1,0,0,0, 
3334,542,1,0,0,0,0,1,1,1,1,0,542,1,0,0,0,0,1,1,1,1,0,120,0,1,1,1,1,0,0,0,568,1,0,0,0,1,1,1,0,0,0, 
3335,543,1,0,0,0,0,1,1,1,1,1,543,1,0,0,0,0,1,1,1,1,1,120,0,1,1,1,1,0,0,0,570,1,0,0,0,1,1,1,0,1,0, 
3336,544,1,0,0,0,1,0,0,0,0,0,544,1,0,0,0,1,0,0,0,0,0,248,1,1,1,1,1,0,0,0,572,1,0,0,0,1,1,1,1,0,0, 
3337,544,1,0,0,0,1,0,0,0,0,0,544,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,572,1,0,0,0,1,1,1,1,0,0, 
3338,545,1,0,0,0,1,0,0,0,0,1,545,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,574,1,0,0,0,1,1,1,1,1,0, 
3339,545,1,0,0,0,1,0,0,0,0,1,545,1,0,0,0,1,0,0,0,0,1,132,1,0,0,0,0,1,0,0,576,1,0,0,1,0,0,0,0,0,0, 
3340,546,1,0,0,0,1,0,0,0,1,0,546,1,0,0,0,1,0,0,0,1,0,132,1,0,0,0,0,1,0,0,576,1,0,0,1,0,0,0,0,0,0, 
3341,547,1,0,0,0,1,0,0,0,1,1,547,1,0,0,0,1,0,0,0,1,1,68,0,1,0,0,0,1,0,0,578,1,0,0,1,0,0,0,0,1,0, 
3342,547,1,0,0,0,1,0,0,0,1,1,547,1,0,0,0,1,0,0,0,1,1,196,1,1,0,0,0,1,0,0,578,1,0,0,1,0,0,0,0,1,0, 
3343,548,1,0,0,0,1,0,0,1,0,0,548,1,0,0,0,1,0,0,1,0,0,196,1,1,0,0,0,1,0,0,580,1,0,0,1,0,0,0,1,0,0, 
3344,548,1,0,0,0,1,0,0,1,0,0,548,1,0,0,0,1,0,0,1,0,0,36,0,0,1,0,0,1,0,0,582,1,0,0,1,0,0,0,1,1,0, 
3345,549,1,0,0,0,1,0,0,1,0,1,549,1,0,0,0,1,0,0,1,0,1,36,0,0,1,0,0,1,0,0,582,1,0,0,1,0,0,0,1,1,0, 
3346,550,1,0,0,0,1,0,0,1,1,0,550,1,0,0,0,1,0,0,1,1,0,164,1,0,1,0,0,1,0,0,584,1,0,0,1,0,0,1,0,0,0, 
3347,550,1,0,0,0,1,0,0,1,1,0,550,1,0,0,0,1,0,0,1,1,0,100,0,1,1,0,0,1,0,0,584,1,0,0,1,0,0,1,0,0,0, 
3348,551,1,0,0,0,1,0,0,1,1,1,551,1,0,0,0,1,0,0,1,1,1,100,0,1,1,0,0,1,0,0,586,1,0,0,1,0,0,1,0,1,0, 
3349,551,1,0,0,0,1,0,0,1,1,1,551,1,0,0,0,1,0,0,1,1,1,228,1,1,1,0,0,1,0,0,588,1,0,0,1,0,0,1,1,0,0, 
3350,552,1,0,0,0,1,0,1,0,0,0,552,1,0,0,0,1,0,1,0,0,0,228,1,1,1,0,0,1,0,0,588,1,0,0,1,0,0,1,1,0,0, 
3351,553,1,0,0,0,1,0,1,0,0,1,553,1,0,0,0,1,0,1,0,0,1,20,0,0,0,1,0,1,0,0,590,1,0,0,1,0,0,1,1,1,0, 
3352,553,1,0,0,0,1,0,1,0,0,1,553,1,0,0,0,1,0,1,0,0,1,148,1,0,0,1,0,1,0,0,590,1,0,0,1,0,0,1,1,1,0, 
3353,554,1,0,0,0,1,0,1,0,1,0,554,1,0,0,0,1,0,1,0,1,0,148,1,0,0,1,0,1,0,0,592,1,0,0,1,0,1,0,0,0,0, 
3354,555,1,0,0,0,1,0,1,0,1,1,555,1,0,0,0,1,0,1,0,1,1,84,0,1,0,1,0,1,0,0,594,1,0,0,1,0,1,0,0,1,0, 
3355,555,1,0,0,0,1,0,1,0,1,1,555,1,0,0,0,1,0,1,0,1,1,212,1,1,0,1,0,1,0,0,594,1,0,0,1,0,1,0,0,1,0, 
3356,556,1,0,0,0,1,0,1,1,0,0,556,1,0,0,0,1,0,1,1,0,0,212,1,1,0,1,0,1,0,0,596,1,0,0,1,0,1,0,1,0,0, 
3357,556,1,0,0,0,1,0,1,1,0,0,556,1,0,0,0,1,0,1,1,0,0,52,0,0,1,1,0,1,0,0,598,1,0,0,1,0,1,0,1,1,0, 
3358,557,1,0,0,0,1,0,1,1,0,1,557,1,0,0,0,1,0,1,1,0,1,52,0,0,1,1,0,1,0,0,598,1,0,0,1,0,1,0,1,1,0, 
3359,558,1,0,0,0,1,0,1,1,1,0,558,1,0,0,0,1,0,1,1,1,0,180,1,0,1,1,0,1,0,0,600,1,0,0,1,0,1,1,0,0,0, 
3360,558,1,0,0,0,1,0,1,1,1,0,558,1,0,0,0,1,0,1,1,1,0,116,0,1,1,1,0,1,0,0,600,1,0,0,1,0,1,1,0,0,0, 
3361,559,1,0,0,0,1,0,1,1,1,1,559,1,0,0,0,1,0,1,1,1,1,116,0,1,1,1,0,1,0,0,602,1,0,0,1,0,1,1,0,1,0, 
3362,559,1,0,0,0,1,0,1,1,1,1,559,1,0,0,0,1,0,1,1,1,1,244,1,1,1,1,0,1,0,0,604,1,0,0,1,0,1,1,1,0,0, 
3363,560,1,0,0,0,1,1,0,0,0,0,560,1,0,0,0,1,1,0,0,0,0,244,1,1,1,1,0,1,0,0,604,1,0,0,1,0,1,1,1,0,0, 
3364,561,1,0,0,0,1,1,0,0,0,1,561,1,0,0,0,1,1,0,0,0,1,12,0,0,0,0,1,1,0,0,606,1,0,0,1,0,1,1,1,1,0, 
3365,561,1,0,0,0,1,1,0,0,0,1,561,1,0,0,0,1,1,0,0,0,1,140,1,0,0,0,1,1,0,0,606,1,0,0,1,0,1,1,1,1,0, 
3366,562,1,0,0,0,1,1,0,0,1,0,562,1,0,0,0,1,1,0,0,1,0,140,1,0,0,0,1,1,0,0,608,1,0,0,1,1,0,0,0,0,0, 
3367,563,1,0,0,0,1,1,0,0,1,1,563,1,0,0,0,1,1,0,0,1,1,76,0,1,0,0,1,1,0,0,610,1,0,0,1,1,0,0,0,1,0, 
3368,563,1,0,0,0,1,1,0,0,1,1,563,1,0,0,0,1,1,0,0,1,1,204,1,1,0,0,1,1,0,0,610,1,0,0,1,1,0,0,0,1,0, 
3369,564,1,0,0,0,1,1,0,1,0,0,564,1,0,0,0,1,1,0,1,0,0,204,1,1,0,0,1,1,0,0,612,1,0,0,1,1,0,0,1,0,0, 
3370,564,1,0,0,0,1,1,0,1,0,0,564,1,0,0,0,1,1,0,1,0,0,44,0,0,1,0,1,1,0,0,614,1,0,0,1,1,0,0,1,1,0, 
3371,565,1,0,0,0,1,1,0,1,0,1,565,1,0,0,0,1,1,0,1,0,1,44,0,0,1,0,1,1,0,0,614,1,0,0,1,1,0,0,1,1,0, 
3372,566,1,0,0,0,1,1,0,1,1,0,566,1,0,0,0,1,1,0,1,1,0,172,1,0,1,0,1,1,0,0,616,1,0,0,1,1,0,1,0,0,0, 
3373,566,1,0,0,0,1,1,0,1,1,0,566,1,0,0,0,1,1,0,1,1,0,108,0,1,1,0,1,1,0,0,616,1,0,0,1,1,0,1,0,0,0, 
3374,567,1,0,0,0,1,1,0,1,1,1,567,1,0,0,0,1,1,0,1,1,1,108,0,1,1,0,1,1,0,0,618,1,0,0,1,1,0,1,0,1,0, 
3375,567,1,0,0,0,1,1,0,1,1,1,567,1,0,0,0,1,1,0,1,1,1,236,1,1,1,0,1,1,0,0,620,1,0,0,1,1,0,1,1,0,0, 
3376,568,1,0,0,0,1,1,1,0,0,0,568,1,0,0,0,1,1,1,0,0,0,236,1,1,1,0,1,1,0,0,620,1,0,0,1,1,0,1,1,0,0, 
3377,569,1,0,0,0,1,1,1,0,0,1,569,1,0,0,0,1,1,1,0,0,1,28,0,0,0,1,1,1,0,0,622,1,0,0,1,1,0,1,1,1,0, 
3378,569,1,0,0,0,1,1,1,0,0,1,569,1,0,0,0,1,1,1,0,0,1,156,1,0,0,1,1,1,0,0,622,1,0,0,1,1,0,1,1,1,0, 
3379,570,1,0,0,0,1,1,1,0,1,0,570,1,0,0,0,1,1,1,0,1,0,156,1,0,0,1,1,1,0,0,624,1,0,0,1,1,1,0,0,0,0, 
3380,571,1,0,0,0,1,1,1,0,1,1,571,1,0,0,0,1,1,1,0,1,1,92,0,1,0,1,1,1,0,0,626,1,0,0,1,1,1,0,0,1,0, 
3381,571,1,0,0,0,1,1,1,0,1,1,571,1,0,0,0,1,1,1,0,1,1,220,1,1,0,1,1,1,0,0,626,1,0,0,1,1,1,0,0,1,0, 
3382,572,1,0,0,0,1,1,1,1,0,0,572,1,0,0,0,1,1,1,1,0,0,220,1,1,0,1,1,1,0,0,628,1,0,0,1,1,1,0,1,0,0, 
3383,572,1,0,0,0,1,1,1,1,0,0,572,1,0,0,0,1,1,1,1,0,0,60,0,0,1,1,1,1,0,0,630,1,0,0,1,1,1,0,1,1,0, 
3384,573,1,0,0,0,1,1,1,1,0,1,573,1,0,0,0,1,1,1,1,0,1,60,0,0,1,1,1,1,0,0,630,1,0,0,1,1,1,0,1,1,0, 
3385,574,1,0,0,0,1,1,1,1,1,0,574,1,0,0,0,1,1,1,1,1,0,188,1,0,1,1,1,1,0,0,632,1,0,0,1,1,1,1,0,0,0, 
3386,574,1,0,0,0,1,1,1,1,1,0,574,1,0,0,0,1,1,1,1,1,0,124,0,1,1,1,1,1,0,0,632,1,0,0,1,1,1,1,0,0,0, 
3387,575,1,0,0,0,1,1,1,1,1,1,575,1,0,0,0,1,1,1,1,1,1,124,0,1,1,1,1,1,0,0,634,1,0,0,1,1,1,1,0,1,0, 
3388,575,1,0,0,0,1,1,1,1,1,1,575,1,0,0,0,1,1,1,1,1,1,252,1,1,1,1,1,1,0,0,636,1,0,0,1,1,1,1,1,0,0, 
3389,576,1,0,0,1,0,0,0,0,0,0,576,1,0,0,1,0,0,0,0,0,0,252,1,1,1,1,1,1,0,0,636,1,0,0,1,1,1,1,1,0,0, 
3390,577,1,0,0,1,0,0,0,0,0,1,577,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,638,1,0,0,1,1,1,1,1,1,0, 
3391,577,1,0,0,1,0,0,0,0,0,1,577,1,0,0,1,0,0,0,0,0,1,130,1,0,0,0,0,0,1,0,638,1,0,0,1,1,1,1,1,1,0, 
3392,578,1,0,0,1,0,0,0,0,1,0,578,1,0,0,1,0,0,0,0,1,0,130,1,0,0,0,0,0,1,0,640,1,0,1,0,0,0,0,0,0,0, 
3393,579,1,0,0,1,0,0,0,0,1,1,579,1,0,0,1,0,0,0,0,1,1,66,0,1,0,0,0,0,1,0,642,1,0,1,0,0,0,0,0,1,0, 
3394,579,1,0,0,1,0,0,0,0,1,1,579,1,0,0,1,0,0,0,0,1,1,194,1,1,0,0,0,0,1,0,642,1,0,1,0,0,0,0,0,1,0, 
3395,580,1,0,0,1,0,0,0,1,0,0,580,1,0,0,1,0,0,0,1,0,0,194,1,1,0,0,0,0,1,0,644,1,0,1,0,0,0,0,1,0,0, 
3396,580,1,0,0,1,0,0,0,1,0,0,580,1,0,0,1,0,0,0,1,0,0,34,0,0,1,0,0,0,1,0,646,1,0,1,0,0,0,0,1,1,0, 
3397,581,1,0,0,1,0,0,0,1,0,1,581,1,0,0,1,0,0,0,1,0,1,34,0,0,1,0,0,0,1,0,646,1,0,1,0,0,0,0,1,1,0, 
3398,582,1,0,0,1,0,0,0,1,1,0,582,1,0,0,1,0,0,0,1,1,0,162,1,0,1,0,0,0,1,0,648,1,0,1,0,0,0,1,0,0,0, 
3399,582,1,0,0,1,0,0,0,1,1,0,582,1,0,0,1,0,0,0,1,1,0,98,0,1,1,0,0,0,1,0,648,1,0,1,0,0,0,1,0,0,0, 
3400,583,1,0,0,1,0,0,0,1,1,1,583,1,0,0,1,0,0,0,1,1,1,98,0,1,1,0,0,0,1,0,650,1,0,1,0,0,0,1,0,1,0, 
3401,583,1,0,0,1,0,0,0,1,1,1,583,1,0,0,1,0,0,0,1,1,1,226,1,1,1,0,0,0,1,0,652,1,0,1,0,0,0,1,1,0,0, 
3402,584,1,0,0,1,0,0,1,0,0,0,584,1,0,0,1,0,0,1,0,0,0,226,1,1,1,0,0,0,1,0,652,1,0,1,0,0,0,1,1,0,0, 
3403,585,1,0,0,1,0,0,1,0,0,1,585,1,0,0,1,0,0,1,0,0,1,18,0,0,0,1,0,0,1,0,654,1,0,1,0,0,0,1,1,1,0, 
3404,585,1,0,0,1,0,0,1,0,0,1,585,1,0,0,1,0,0,1,0,0,1,146,1,0,0,1,0,0,1,0,654,1,0,1,0,0,0,1,1,1,0, 
3405,586,1,0,0,1,0,0,1,0,1,0,586,1,0,0,1,0,0,1,0,1,0,146,1,0,0,1,0,0,1,0,656,1,0,1,0,0,1,0,0,0,0, 
3406,587,1,0,0,1,0,0,1,0,1,1,587,1,0,0,1,0,0,1,0,1,1,82,0,1,0,1,0,0,1,0,658,1,0,1,0,0,1,0,0,1,0, 
3407,587,1,0,0,1,0,0,1,0,1,1,587,1,0,0,1,0,0,1,0,1,1,210,1,1,0,1,0,0,1,0,658,1,0,1,0,0,1,0,0,1,0, 
3408,588,1,0,0,1,0,0,1,1,0,0,588,1,0,0,1,0,0,1,1,0,0,210,1,1,0,1,0,0,1,0,660,1,0,1,0,0,1,0,1,0,0, 
3409,588,1,0,0,1,0,0,1,1,0,0,588,1,0,0,1,0,0,1,1,0,0,50,0,0,1,1,0,0,1,0,662,1,0,1,0,0,1,0,1,1,0, 
3410,589,1,0,0,1,0,0,1,1,0,1,589,1,0,0,1,0,0,1,1,0,1,50,0,0,1,1,0,0,1,0,662,1,0,1,0,0,1,0,1,1,0, 
3411,590,1,0,0,1,0,0,1,1,1,0,590,1,0,0,1,0,0,1,1,1,0,178,1,0,1,1,0,0,1,0,664,1,0,1,0,0,1,1,0,0,0, 
3412,590,1,0,0,1,0,0,1,1,1,0,590,1,0,0,1,0,0,1,1,1,0,114,0,1,1,1,0,0,1,0,664,1,0,1,0,0,1,1,0,0,0, 
3413,591,1,0,0,1,0,0,1,1,1,1,591,1,0,0,1,0,0,1,1,1,1,114,0,1,1,1,0,0,1,0,666,1,0,1,0,0,1,1,0,1,0, 
